GEO_ID,NAME,H002001,H002002,H002003,H002004,H002005
id,Geographic Area Name,Total,Total!!Urban,Total!!Urban!!Inside urbanized areas,Total!!Urban!!Inside urban clusters,Total!!Rural
0500000US41041,"Lincoln County, Oregon",30610,19534,0,19534,11076
0500000US41043,"Linn County, Oregon",48821,33467,19652,13815,15354
0500000US41045,"Malheur County, Oregon",11692,6342,0,6342,5350
0500000US41047,"Marion County, Oregon",120948,104590,83060,21530,16358
0500000US41049,"Morrow County, Oregon",4442,2010,0,2010,2432
0500000US49043,"Summit County, Utah",26545,12330,0,12330,14215
0500000US49045,"Tooele County, Utah",19455,15759,0,15759,3696
0500000US49057,"Weber County, Utah",86187,79085,79085,0,7102
0500000US41053,"Polk County, Oregon",30302,24204,10783,13421,6098
0500000US41055,"Sherman County, Oregon",918,0,0,0,918
0500000US41057,"Tillamook County, Oregon",18359,3532,0,3532,14827
0500000US41059,"Umatilla County, Oregon",29693,20755,3475,17280,8938
0500000US49047,"Uintah County, Utah",11972,6454,0,6454,5518
0500000US49049,"Utah County, Utah",148350,142658,138556,4102,5692
0500000US49051,"Wasatch County, Utah",10577,6165,0,6165,4412
0500000US49053,"Washington County, Utah",57734,46623,40320,6303,11111
0500000US49055,"Wayne County, Utah",1591,0,0,0,1591
0500000US50015,"Lamoille County, Vermont",12969,0,0,0,12969
0500000US50001,"Addison County, Vermont",16760,2681,0,2681,14079
0500000US50003,"Bennington County, Vermont",20922,5644,0,5644,15278
0500000US50005,"Caledonia County, Vermont",15942,3594,0,3594,12348
0500000US50007,"Chittenden County, Vermont",65722,48496,45774,2722,17226
0500000US50009,"Essex County, Vermont",5019,0,0,0,5019
0500000US50011,"Franklin County, Vermont",21588,5947,0,5947,15641
0500000US50013,"Grand Isle County, Vermont",5048,0,0,0,5048
0500000US50025,"Windham County, Vermont",29735,6976,0,6976,22759
0500000US50017,"Orange County, Vermont",14845,399,0,399,14446
0500000US50019,"Orleans County, Vermont",16162,1842,0,1842,14320
0500000US50021,"Rutland County, Vermont",33768,11262,0,11262,22506
0500000US50027,"Windsor County, Vermont",34118,6839,0,6839,27279
0500000US50023,"Washington County, Vermont",29941,12881,0,12881,17060
0500000US51025,"Brunswick County, Virginia",8166,958,0,958,7208
0500000US51027,"Buchanan County, Virginia",11576,0,0,0,11576
0500000US51023,"Botetourt County, Virginia",14562,4831,4812,19,9731
0500000US51001,"Accomack County, Virginia",21002,0,0,0,21002
0500000US51003,"Albemarle County, Virginia",42122,22445,20230,2215,19677
0500000US51005,"Alleghany County, Virginia",8074,3832,0,3832,4242
0500000US51007,"Amelia County, Virginia",5359,0,0,0,5359
0500000US51009,"Amherst County, Virginia",13976,4741,4741,0,9235
0500000US51011,"Appomattox County, Virginia",6921,0,0,0,6921
0500000US51013,"Arlington County, Virginia",105404,105404,105404,0,0
0500000US51017,"Bath County, Virginia",3270,0,0,0,3270
0500000US51021,"Bland County, Virginia",3265,0,0,0,3265
0500000US51015,"Augusta County, Virginia",31194,10023,5433,4590,21171
0500000US51019,"Bedford County, Virginia",31937,6103,5756,347,25834
0500000US51043,"Clarke County, Virginia",6235,1839,0,1839,4396
0500000US51029,"Buckingham County, Virginia",7244,0,0,0,7244
0500000US51031,"Campbell County, Virginia",24769,9690,7976,1714,15079
0500000US51036,"Charles City County, Virginia",3229,0,0,0,3229
0500000US51033,"Caroline County, Virginia",11729,2517,0,2517,9212
0500000US51035,"Carroll County, Virginia",16569,422,0,422,16147
0500000US51037,"Charlotte County, Virginia",6273,0,0,0,6273
0500000US51041,"Chesterfield County, Virginia",122555,115455,115455,0,7100
0500000US51057,"Essex County, Virginia",5757,1231,0,1231,4526
0500000US51045,"Craig County, Virginia",2809,0,0,0,2809
0500000US51047,"Culpeper County, Virginia",17657,6984,0,6984,10673
0500000US51049,"Cumberland County, Virginia",4626,208,0,208,4418
0500000US51051,"Dickenson County, Virginia",7579,0,0,0,7579
0500000US51053,"Dinwiddie County, Virginia",11422,3015,3015,0,8407
0500000US20181,"Sherman County, Kansas",3148,2408,0,2408,740
0500000US20183,"Smith County, Kansas",2232,0,0,0,2232
0500000US20185,"Stafford County, Kansas",2319,0,0,0,2319
0500000US20209,"Wyandotte County, Kansas",66747,62794,62794,0,3953
0500000US20189,"Stevens County, Kansas",2306,1568,0,1568,738
0500000US20191,"Sumner County, Kansas",10865,4178,549,3629,6687
0500000US20193,"Thomas County, Kansas",3536,2465,0,2465,1071
0500000US20195,"Trego County, Kansas",1682,0,0,0,1682
0500000US20197,"Wabaunsee County, Kansas",3227,0,0,0,3227
0500000US20199,"Wallace County, Kansas",781,0,0,0,781
0500000US20201,"Washington County, Kansas",2955,0,0,0,2955
0500000US20203,"Wichita County, Kansas",1054,0,0,0,1054
0500000US20207,"Woodson County, Kansas",2022,0,0,0,2022
0500000US20205,"Wilson County, Kansas",4682,1242,0,1242,3440
0500000US21011,"Bath County, Kentucky",5405,0,0,0,5405
0500000US21003,"Allen County, Kentucky",9307,2045,0,2045,7262
0500000US21007,"Ballard County, Kentucky",3885,0,0,0,3885
0500000US21013,"Bell County, Kentucky",13154,5187,0,5187,7967
0500000US21005,"Anderson County, Kentucky",9127,5365,0,5365,3762
0500000US21001,"Adair County, Kentucky",8568,1901,0,1901,6667
0500000US21009,"Barren County, Kentucky",19188,7468,0,7468,11720
0500000US21015,"Boone County, Kentucky",46154,40052,40052,0,6102
0500000US21019,"Boyd County, Kentucky",21803,16699,16699,0,5104
0500000US21021,"Boyle County, Kentucky",12312,8176,0,8176,4136
0500000US21017,"Bourbon County, Kentucky",8927,5003,0,5003,3924
0500000US39167,"Washington County, Ohio",28367,12811,3858,8953,15556
0500000US40011,"Blaine County, Oklahoma",5193,1471,0,1471,3722
0500000US21025,"Breathitt County, Kentucky",6231,1231,0,1231,5000
0500000US21027,"Breckinridge County, Kentucky",10630,0,0,0,10630
0500000US39169,"Wayne County, Ohio",45847,24787,5349,19438,21060
0500000US39171,"Williams County, Ohio",16668,6433,0,6433,10235
0500000US39173,"Wood County, Ohio",53376,38116,23229,14887,15260
0500000US39175,"Wyandot County, Ohio",9870,4520,0,4520,5350
0500000US40001,"Adair County, Oklahoma",9142,1585,0,1585,7557
0500000US40003,"Alfalfa County, Oklahoma",2763,0,0,0,2763
0500000US40007,"Beaver County, Oklahoma",2670,0,0,0,2670
0500000US40005,"Atoka County, Oklahoma",6312,0,0,0,6312
0500000US40009,"Beckham County, Oklahoma",9647,6239,0,6239,3408
0500000US40013,"Bryan County, Oklahoma",19586,7329,0,7329,12257
0500000US40015,"Caddo County, Oklahoma",13141,2482,0,2482,10659
0500000US40023,"Choctaw County, Oklahoma",7521,2478,0,2478,5043
0500000US40025,"Cimarron County, Oklahoma",1587,0,0,0,1587
0500000US40029,"Coal County, Oklahoma",2810,0,0,0,2810
0500000US40031,"Comanche County, Oklahoma",50739,40356,39296,1060,10383
0500000US40021,"Cherokee County, Oklahoma",21455,7991,0,7991,13464
0500000US40045,"Ellis County, Oklahoma",2285,0,0,0,2285
0500000US40017,"Canadian County, Oklahoma",45810,35495,29529,5966,10315
0500000US40019,"Carter County, Oklahoma",21148,9566,0,9566,11582
0500000US40027,"Cleveland County, Oklahoma",104821,88705,87863,842,16116
0500000US40033,"Cotton County, Oklahoma",3016,1192,0,1192,1824
0500000US40035,"Craig County, Oklahoma",6749,2625,0,2625,4124
0500000US40037,"Creek County, Oklahoma",29761,13892,10586,3306,15869
0500000US40039,"Custer County, Oklahoma",12204,8276,0,8276,3928
0500000US40041,"Delaware County, Oklahoma",24818,4313,0,4313,20505
0500000US40047,"Garfield County, Oklahoma",26831,21075,0,21075,5756
0500000US40043,"Dewey County, Oklahoma",2445,0,0,0,2445
0500000US40059,"Harper County, Oklahoma",1908,0,0,0,1908
0500000US40049,"Garvin County, Oklahoma",12827,4268,0,4268,8559
0500000US40051,"Grady County, Oklahoma",22219,8404,0,8404,13815
0500000US40053,"Grant County, Oklahoma",2486,0,0,0,2486
0500000US40055,"Greer County, Oklahoma",2738,1489,0,1489,1249
0500000US40057,"Harmon County, Oklahoma",1544,0,0,0,1544
0500000US40075,"Kiowa County, Oklahoma",5216,1856,0,1856,3360
0500000US55045,"Green County, Wisconsin",15856,6730,0,6730,9126
0500000US55047,"Green Lake County, Wisconsin",10616,2230,0,2230,8386
0500000US55049,"Iowa County, Wisconsin",10719,2123,0,2123,8596
0500000US55051,"Iron County, Wisconsin",5999,1270,0,1270,4729
0500000US55053,"Jackson County, Wisconsin",9727,2234,0,2234,7493
0500000US17039,"De Witt County, Illinois",7521,3918,0,3918,3603
0500000US17041,"Douglas County, Illinois",8390,3383,0,3383,5007
0500000US17057,"Fulton County, Illinois",16195,6008,0,6008,10187
0500000US34021,"Mercer County, New Jersey",143169,138381,138381,0,4788
0500000US34023,"Middlesex County, New Jersey",294800,292803,292803,0,1997
0500000US34025,"Monmouth County, New Jersey",258410,249870,249818,52,8540
0500000US26125,"Oakland County, Michigan",527255,505503,500707,4796,21752
0500000US55057,"Juneau County, Wisconsin",14669,1981,0,1981,12688
0500000US55059,"Kenosha County, Wisconsin",69288,61961,61961,0,7327
0500000US26111,"Midland County, Michigan",35960,21194,21194,0,14766
0500000US26113,"Missaukee County, Michigan",9117,0,0,0,9117
0500000US26115,"Monroe County, Michigan",62971,40464,37861,2603,22507
0500000US26117,"Montcalm County, Michigan",28221,4271,0,4271,23950
0500000US26119,"Montmorency County, Michigan",9597,0,0,0,9597
0500000US26121,"Muskegon County, Michigan",73561,56690,52002,4688,16871
0500000US26123,"Newaygo County, Michigan",25075,4006,0,4006,21069
0500000US26137,"Otsego County, Michigan",14731,4320,0,4320,10411
0500000US26127,"Oceana County, Michigan",15944,1106,0,1106,14838
0500000US26129,"Ogemaw County, Michigan",16047,0,0,0,16047
0500000US26131,"Ontonagon County, Michigan",5672,0,0,0,5672
0500000US26133,"Osceola County, Michigan",13632,0,0,0,13632
0500000US26135,"Oscoda County, Michigan",9118,0,0,0,9118
0500000US26153,"Schoolcraft County, Michigan",6313,1955,0,1955,4358
0500000US26139,"Ottawa County, Michigan",102495,82445,80834,1611,20050
0500000US26141,"Presque Isle County, Michigan",10428,1481,0,1481,8947
0500000US26143,"Roscommon County, Michigan",24459,8602,0,8602,15857
0500000US26145,"Saginaw County, Michigan",86844,61155,58758,2397,25689
0500000US26147,"St. Clair County, Michigan",71822,46107,46103,4,25715
0500000US26149,"St. Joseph County, Michigan",27778,12166,0,12166,15612
0500000US26151,"Sanilac County, Michigan",22725,2999,1693,1306,19726
0500000US26163,"Wayne County, Michigan",821693(r21655),816605,816605,0,5088
0500000US26155,"Shiawassee County, Michigan",30319,14025,93,13932,16294
0500000US26157,"Tuscola County, Michigan",24451,3992,0,3992,20459
0500000US26159,"Van Buren County, Michigan",36785,10869,1701,9168,25916
0500000US26165,"Wexford County, Michigan",16736,5829,0,5829,10907
0500000US26161,"Washtenaw County, Michigan",147573,125013,120770,4243,22560
0500000US27013,"Blue Earth County, Minnesota",26202,18915,17770,1145,7287
0500000US27015,"Brown County, Minnesota",11493,7461,0,7461,4032
0500000US27011,"Big Stone County, Minnesota",3115,0,0,0,3115
0500000US27001,"Aitkin County, Minnesota",16029,0,0,0,16029
0500000US27003,"Anoka County, Minnesota",126688,110668,108314,2354,16020
0500000US27007,"Beltrami County, Minnesota",20527,6213,0,6213,14314
0500000US27005,"Becker County, Minnesota",18784,4287,0,4287,14497
0500000US27009,"Benton County, Minnesota",16140,10211,10211,0,5929
0500000US27027,"Clay County, Minnesota",23959,17113,17113,0,6846
0500000US27017,"Carlton County, Minnesota",15656,6370,0,6370,9286
0500000US27019,"Carver County, Minnesota",34536,28156,20887,7269,6380
0500000US27021,"Cass County, Minnesota",24903,0,0,0,24903
0500000US27023,"Chippewa County, Minnesota",5721,2955,0,2955,2766
0500000US27025,"Chisago County, Minnesota",21172,9432,0,9432,11740
0500000US27043,"Faribault County, Minnesota",7090,1595,0,1595,5495
0500000US27029,"Clearwater County, Minnesota",4773,0,0,0,4773
0500000US27031,"Cook County, Minnesota",5839,0,0,0,5839
0500000US27033,"Cottonwood County, Minnesota",5412,2051,0,2051,3361
0500000US27035,"Crow Wing County, Minnesota",40180,10899,0,10899,29281
0500000US27037,"Dakota County, Minnesota",159598,152267,142554,9713,7331
0500000US27039,"Dodge County, Minnesota",7947,3796,0,3796,4151
0500000US27041,"Douglas County, Minnesota",19905,8604,0,8604,11301
0500000US47057,"Grainger County, Tennessee",10894,0,0,0,10894
0500000US47065,"Hamilton County, Tennessee",151107,136629,136629,0,14478
0500000US47073,"Hawkins County, Tennessee",26870,11069,7979,3090,15801
0500000US34027,"Morris County, New Jersey",189842,177920,173939,3981,11922
0500000US34029,"Ocean County, New Jersey",278052,270979,257208,13771,7073
0500000US17043,"DuPage County, Illinois",356179,356022,356022,0,157
0500000US17045,"Edgar County, Illinois",8803,4352,0,4352,4451
0500000US17053,"Ford County, Illinois",6282,3674,0,3674,2608
0500000US17055,"Franklin County, Illinois",18525,9749,0,9749,8776
0500000US17047,"Edwards County, Illinois",3187,0,0,0,3187
0500000US17049,"Effingham County, Illinois",14570,6238,0,6238,8332
0500000US17051,"Fayette County, Illinois",9302,2783,0,2783,6519
0500000US17069,"Hardin County, Illinois",2488,0,0,0,2488
0500000US17059,"Gallatin County, Illinois",2746,0,0,0,2746
0500000US17061,"Greene County, Illinois",6389,1944,0,1944,4445
0500000US17063,"Grundy County, Illinois",19996,14918,4139,10779,5078
0500000US17065,"Hamilton County, Illinois",4104,1367,0,1367,2737
0500000US17067,"Hancock County, Illinois",9274,2610,0,2610,6664
0500000US17091,"Kankakee County, Illinois",45246,33496,31958,1538,11750
0500000US17071,"Henderson County, Illinois",3827,11,0,11,3816
0500000US17073,"Henry County, Illinois",22161,11199,2320,8879,10962
0500000US17075,"Iroquois County, Illinois",13452,3786,0,3786,9666
0500000US17077,"Jackson County, Illinois",28578,18471,13661,4810,10107
0500000US17079,"Jasper County, Illinois",4345,1411,0,1411,2934
0500000US17081,"Jefferson County, Illinois",16954,7893,0,7893,9061
0500000US17083,"Jersey County, Illinois",9848,3977,30,3947,5871
0500000US17085,"Jo Daviess County, Illinois",13574,3178,1364,1814,10396
0500000US17087,"Johnson County, Illinois",5598,0,0,0,5598
0500000US17089,"Kane County, Illinois",182047,175110,173405,1705,6937
0500000US17099,"LaSalle County, Illinois",49978,36054,0,36054,13924
0500000US17101,"Lawrence County, Illinois",6936,3520,0,3520,3416
0500000US17103,"Lee County, Illinois",15049,6792,0,6792,8257
0500000US17113,"McLean County, Illinois",69656,57969,54479,3490,11687
0500000US17093,"Kendall County, Illinois",40321,35824,35824,0,4497
0500000US17095,"Knox County, Illinois",24077,17714,0,17714,6363
0500000US17097,"Lake County, Illinois",260310,256452,256452,0,3858
0500000US17105,"Livingston County, Illinois",15895,9160,0,9160,6735
0500000US17107,"Logan County, Illinois",12107,6707,0,6707,5400
0500000US17109,"McDonough County, Illinois",14419,9880,0,9880,4539
0500000US17111,"McHenry County, Illinois",116040,104031,85864,18167,12009
0500000US17125,"Mason County, Illinois",7077,1538,0,1538,5539
0500000US17115,"Macon County, Illinois",50475,43304,43304,0,7171
0500000US17117,"Macoupin County, Illinois",21584,8995,0,8995,12589
0500000US17119,"Madison County, Illinois",117106,102779,96358,6421,14327
0500000US17121,"Marion County, Illinois",18296,10459,0,10459,7837
0500000US17123,"Marshall County, Illinois",5914,0,0,0,5914
0500000US17141,"Ogle County, Illinois",22561,11844,0,11844,10717
0500000US17127,"Massac County, Illinois",7113,3707,0,3707,3406
0500000US17129,"Menard County, Illinois",5654,1507,0,1507,4147
0500000US17131,"Mercer County, Illinois",7358,1684,0,1684,5674
0500000US17137,"Morgan County, Illinois",15515,9723,0,9723,5792
0500000US17139,"Moultrie County, Illinois",6260,2136,0,2136,4124
0500000US17133,"Monroe County, Illinois",13392,7905,3937,3968,5487
0500000US17135,"Montgomery County, Illinois",13080,7289,0,7289,5791
0500000US17149,"Pike County, Illinois",7951,2016,0,2016,5935
0500000US17143,"Peoria County, Illinois",83034,72009,71165,844,11025
0500000US17145,"Perry County, Illinois",9426,4991,0,4991,4435
0500000US17147,"Piatt County, Illinois",7269,2439,0,2439,4830
0500000US42003,"Allegheny County, Pennsylvania",589201,576197,576197,0,13004
0500000US42005,"Armstrong County, Pennsylvania",32520,11278,4133,7145,21242
0500000US42009,"Bedford County, Pennsylvania",23954,4094,20,4074,19860
0500000US42013,"Blair County, Pennsylvania",56276,43666,35760,7906,12610
0500000US42011,"Berks County, Pennsylvania",164827,125573,122050,3523,39254
0500000US42057,"Fulton County, Pennsylvania",7122,0,0,0,7122
0500000US42015,"Bradford County, Pennsylvania",29979,8178,0,8178,21801
0500000US42017,"Bucks County, Pennsylvania",245956,223081,222874,207,22875
0500000US42025,"Carbon County, Pennsylvania",34299,17476,8034,9442,16823
0500000US42027,"Centre County, Pennsylvania",63297,40080,32177,7903,23217
0500000US42029,"Chester County, Pennsylvania",192462,167842,167263,579,24620
0500000US42021,"Cambria County, Pennsylvania",65650,45736,30732,15004,19914
0500000US42023,"Cameron County, Pennsylvania",4455,1431,0,1431,3024
0500000US42035,"Clinton County, Pennsylvania",19080,8792,0,8792,10288
0500000US42039,"Crawford County, Pennsylvania",44686,15527,0,15527,29159
0500000US42041,"Cumberland County, Pennsylvania",99988,78820,72204,6616,21168
0500000US42043,"Dauphin County, Pennsylvania",120406,105697,101013,4684,14709
0500000US42045,"Delaware County, Pennsylvania",222902(r24072),221889,221889,0,1013
0500000US42047,"Elk County, Pennsylvania",17585,6813,0,6813,10772
0500000US42049,"Erie County, Pennsylvania",119138,96155,85558,10597,22983
0500000US42051,"Fayette County, Pennsylvania",62773,32846,30691,2155,29927
0500000US42053,"Forest County, Pennsylvania",8760,0,0,0,8760
0500000US42055,"Franklin County, Pennsylvania",63219,38982,26272,12710,24237
0500000US42019,"Butler County, Pennsylvania",78167,45753,24468,21285,32414
0500000US42031,"Clarion County, Pennsylvania",19962,3927,0,3927,16035
0500000US42033,"Clearfield County, Pennsylvania",38644(r24064),16290,0,16290,22354
0500000US42037,"Columbia County, Pennsylvania",29498,16704,16542,162,12794
0500000US42069,"Lackawanna County, Pennsylvania",96832,80645,79533,1112,16187
0500000US42059,"Greene County, Pennsylvania",16460,4883,0,4883,11577
0500000US42061,"Huntingdon County, Pennsylvania",22365,4951,0,4951,17414
0500000US42063,"Indiana County, Pennsylvania",38236,14974,0,14974,23262
0500000US42065,"Jefferson County, Pennsylvania",22434(r24081),8386,0,8386,14048
0500000US42067,"Juniata County, Pennsylvania",10978,1912,0,1912,9066
0500000US42091,"Montgomery County, Pennsylvania",325735(r24109),316548,316548,0,9187
0500000US42071,"Lancaster County, Pennsylvania",202952,166384,163416,2968,36568
0500000US42073,"Lawrence County, Pennsylvania",40975,25202,211,24991,15773
0500000US42075,"Lebanon County, Pennsylvania",55592,41387,41387,0,14205
0500000US42077,"Lehigh County, Pennsylvania",142613,131578,131578,0,11035
0500000US42079,"Luzerne County, Pennsylvania",148748,119671,119671,0,29077
0500000US42081,"Lycoming County, Pennsylvania",52500,32428,25270,7158,20072
0500000US42087,"Mifflin County, Pennsylvania",21537,11186,0,11186,10351
0500000US42089,"Monroe County, Pennsylvania",80359,43873,22351,21522,36486
0500000US42083,"McKean County, Pennsylvania",21225,7251,0,7251,13974
0500000US42085,"Mercer County, Pennsylvania",51733,28872,19277,9595,22861
0500000US51071,"Giles County, Virginia",8319,2730,0,2730,5589
0500000US51073,"Gloucester County, Virginia",15852,5537,3982,1555,10315
0500000US51085,"Hanover County, Virginia",38360,23172,23172,0,15188
0500000US42093,"Montour County, Pennsylvania",7965,3989,3989,0,3976
0500000US42095,"Northampton County, Pennsylvania",120363,104887,104858,29,15476
0500000US42097,"Northumberland County, Pennsylvania",45125,30854,725,30129,14271
0500000US42099,"Perry County, Pennsylvania",20424,2431,1199,1232,17993
0500000US51077,"Grayson County, Virginia",9156,9,0,9,9147
0500000US51075,"Goochland County, Virginia",8618,268,268,0,8350
0500000US51079,"Greene County, Virginia",7509,3355,0,3355,4154
0500000US51081,"Greensville County, Virginia",4090,580,0,580,3510
0500000US51083,"Halifax County, Virginia",18004,3985,0,3985,14019
0500000US51101,"King William County, Virginia",6522,1133,0,1133,5389
0500000US51087,"Henrico County, Virginia",132778,127216,127216,0,5562
0500000US51089,"Henry County, Virginia",26268,10419,0,10419,15849
0500000US51091,"Highland County, Virginia",1837,0,0,0,1837
0500000US47075,"Haywood County, Tennessee",8315,4323,0,4323,3992
0500000US47095,"Lake County, Tennessee",2598,0,0,0,2598
0500000US27045,"Fillmore County, Minnesota",9732,623,0,623,9109
0500000US27047,"Freeborn County, Minnesota",14231,8343,0,8343,5888
0500000US27049,"Goodhue County, Minnesota",20337,11298,0,11298,9039
0500000US27057,"Hubbard County, Minnesota",14622,1834,0,1834,12788
0500000US27051,"Grant County, Minnesota",3324,0,0,0,3324
0500000US27053,"Hennepin County, Minnesota",509469,499917,499651,266,9552
0500000US47081,"Hickman County, Tennessee",10311,0,0,0,10311
0500000US47083,"Houston County, Tennessee",4188,0,0,0,4188
0500000US47085,"Humphreys County, Tennessee",8865,1528,0,1528,7337
0500000US47087,"Jackson County, Tennessee",5843,0,0,0,5843
0500000US47089,"Jefferson County, Tennessee",23499,8770,4230,4540,14729
0500000US47091,"Johnson County, Tennessee",8956,1304,0,1304,7652
0500000US47093,"Knox County, Tennessee",194949,174494,174478,16,20455
0500000US47071,"Hardin County, Tennessee",13946,3913,0,3913,10033
0500000US47079,"Henry County, Tennessee",17054,5241,0,5241,11813
0500000US47117,"Marshall County, Tennessee",13119,4706,0,4706,8413
0500000US47097,"Lauderdale County, Tennessee",11256,5081,0,5081,6175
0500000US47099,"Lawrence County, Tennessee",18177,4892,0,4892,13285
0500000US47101,"Lewis County, Tennessee",5470,1641,0,1641,3829
0500000US47103,"Lincoln County, Tennessee",15241,4337,0,4337,10904
0500000US47105,"Loudon County, Tennessee",21725,13077,13077,0,8648
0500000US47107,"McMinn County, Tennessee",23341,9722,213,9509,13619
0500000US47111,"Macon County, Tennessee",9861,2130,0,2130,7731
0500000US47109,"McNairy County, Tennessee",11933,1806,0,1806,10127
0500000US47113,"Madison County, Tennessee",41877,30984,30554,430,10893
0500000US47115,"Marion County, Tennessee",12954,2978,0,2978,9976
0500000US47129,"Morgan County, Tennessee",8920,15,15,0,8905
0500000US47119,"Maury County, Tennessee",35254,21518,0,21518,13736
0500000US47121,"Meigs County, Tennessee",5628,0,0,0,5628
0500000US47123,"Monroe County, Tennessee",20787,4862,0,4862,15925
0500000US47125,"Montgomery County, Tennessee",70098,56602,56602,0,13496
0500000US47127,"Moore County, Tennessee",2915,3,0,3,2912
0500000US47151,"Scott County, Tennessee",9910,2085,0,2085,7825
0500000US47131,"Obion County, Tennessee",14659,5775,0,5775,8884
0500000US47133,"Overton County, Tennessee",10295,1635,0,1635,8660
0500000US47135,"Perry County, Tennessee",4599,0,0,0,4599
0500000US47137,"Pickett County, Tennessee",3462,0,0,0,3462
0500000US47139,"Polk County, Tennessee",7991,0,0,0,7991
0500000US47141,"Putnam County, Tennessee",31882,20636,0,20636,11246
0500000US47143,"Rhea County, Tennessee",14365,4148,0,4148,10217
0500000US47145,"Roane County, Tennessee",25716,12592,1453,11139,13124
0500000US47149,"Rutherford County, Tennessee",102968,85911,85911,0,17057
0500000US47147,"Robertson County, Tennessee",26086,12291,5092,7199,13795
0500000US47163,"Sullivan County, Tennessee",73760,55090,55090,0,18670
0500000US47153,"Sequatchie County, Tennessee",6368,1576,5,1571,4792
0500000US47155,"Sevier County, Tennessee",55918,19586,6288,13298,36332
0500000US47157,"Shelby County, Tennessee",398274,388337,384897,3440,9937
0500000US47159,"Smith County, Tennessee",8529,1506,0,1506,7023
0500000US47161,"Stewart County, Tennessee",6778,0,0,0,6778
0500000US47175,"Van Buren County, Tennessee",2663,0,0,0,2663
0500000US47177,"Warren County, Tennessee",17821,7135,0,7135,10686
0500000US47185,"White County, Tennessee",11511,2571,0,2571,8940
0500000US55061,"Kewaunee County, Wisconsin",9304,2942,0,2942,6362
0500000US55071,"Manitowoc County, Wisconsin",37189,23595,0,23595,13594
0500000US47165,"Sumner County, Tennessee",65968,47845,43579,4266,18123
0500000US47167,"Tipton County, Tennessee",23199,10234,0,10234,12965
0500000US47169,"Trousdale County, Tennessee",3368,0,0,0,3368
0500000US47171,"Unicoi County, Tennessee",8830,4711,155,4556,4119
0500000US47173,"Union County, Tennessee",8958,0,0,0,8958
0500000US55067,"Langlade County, Wisconsin",12360,3916,0,3916,8444
0500000US51093,"Isle of Wight County, Virginia",14633,6161,1778,4383,8472
0500000US51095,"James City County, Virginia",29797,25380,25380,0,4417
0500000US51097,"King and Queen County, Virginia",3414,0,0,0,3414
0500000US51099,"King George County, Virginia",9477,2445,0,2445,7032
0500000US51113,"Madison County, Virginia",5932,0,0,0,5932
0500000US51103,"Lancaster County, Virginia",7402,0,0,0,7402
0500000US51105,"Lee County, Virginia",11745,60,0,60,11685
0500000US51107,"Loudoun County, Virginia",109442,94852,90300,4552,14590
0500000US51109,"Louisa County, Virginia",16319,0,0,0,16319
0500000US51111,"Lunenburg County, Virginia",5935,0,0,0,5935
0500000US51133,"Northumberland County, Virginia",8995,0,0,0,8995
0500000US51115,"Mathews County, Virginia",5669,0,0,0,5669
0500000US51117,"Mecklenburg County, Virginia",18591,3468,0,3468,15123
0500000US51119,"Middlesex County, Virginia",7133,0,0,0,7133
0500000US51121,"Montgomery County, Virginia",38569,28285,28285,0,10284
0500000US51125,"Nelson County, Virginia",9931,0,0,0,9931
0500000US51127,"New Kent County, Virginia",7295,0,0,0,7295
0500000US51131,"Northampton County, Virginia",7301,0,0,0,7301
0500000US51145,"Powhatan County, Virginia",10043,54,54,0,9989
0500000US51135,"Nottoway County, Virginia",6650,2723,0,2723,3927
0500000US51137,"Orange County, Virginia",14616,6422,0,6422,8194
0500000US51139,"Page County, Virginia",11600,2224,0,2224,9376
0500000US51143,"Pittsylvania County, Virginia",31307,4090,0,4090,27217
0500000US51141,"Patrick County, Virginia",10083,0,0,0,10083
0500000US51159,"Richmond County, Virginia",3850,0,0,0,3850
0500000US51147,"Prince Edward County, Virginia",9149,2721,0,2721,6428
0500000US51149,"Prince George County, Virginia",12056,4358,4358,0,7698
0500000US51153,"Prince William County, Virginia",137115,130992,130992,0,6123
0500000US51155,"Pulaski County, Virginia",17235,8750,1233,7517,8485
0500000US51157,"Rappahannock County, Virginia",3839,0,0,0,3839
0500000US51175,"Southampton County, Virginia",7473,159,0,159,7314
0500000US51161,"Roanoke County, Virginia",40016,32730,32730,0,7286
0500000US51163,"Rockbridge County, Virginia",11152,881,0,881,10271
0500000US51165,"Rockingham County, Virginia",33660,12913,7073,5840,20747
0500000US51167,"Russell County, Virginia",13484,1667,0,1667,11817
0500000US51169,"Scott County, Virginia",11916,2164,2164,0,9752
0500000US51171,"Shenandoah County, Virginia",20876,6505,0,6505,14371
0500000US51173,"Smyth County, Virginia",15427,3800,0,3800,11627
0500000US51187,"Warren County, Virginia",16034,7727,0,7727,8307
0500000US51177,"Spotsylvania County, Virginia",45185,29856,29856,0,15329
0500000US51179,"Stafford County, Virginia",43978,34939,34939,0,9039
0500000US51181,"Surry County, Virginia",3444,0,0,0,3444
0500000US51183,"Sussex County, Virginia",4696,0,0,0,4696
0500000US51185,"Tazewell County, Virginia",20826,10226,0,10226,10600
0500000US55069,"Lincoln County, Wisconsin",16784,6349,0,6349,10435
0500000US55063,"La Crosse County, Wisconsin",48402,40786,40786,0,7616
0500000US55065,"Lafayette County, Wisconsin",7230,0,0,0,7230
0500000US55081,"Monroe County, Wisconsin",19204,8473,0,8473,10731
